stg,sys,system,series,stage,short,bottom,mid,top,dur,systemCol,seriesCol,col,t2d,t2u,t3,tPart,tGFd,tGFu,tSing,tOri,tExt,tThrough,divSIB,divCSIB,divRT,divBC,extProp,oriProp,extPC,oriPC,ext3t,ori3t,extC3t,oriC3t,extGF,oriGF,E2f3,O2f3,ext2f3,ori2f3,samp3t,sampRange,diet,mass_extinction,food_mass_extinction
36,C,Carboniferous,Mississippian,Tournaisian,Tou,359.3,353.015,346.73,12.57,#6eafb5,#769e83,#9db989,286,491,189,56,41,17,241,267,107,725,923,941.896338215847,1340,832,0.259701492537313,0.37910447761194,0.137660785966534,0.313551452430198,0.41424479576021,0.954697112734878,0.34723408547725,0.701501216354266,0.266466233301508,0.648456991602129,0.184210526315789,0.449725776965265,0.20359895524124,0.597338537673106,0.771428571428571,0.424827586206897,Both,FALSE,FALSE
37,C,Carboniferous,Mississippian,Visean,Vis,346.73,338.535,330.34,16.39,#6eafb5,#769e83,#b7c089,491,461,202,14,39,52,295,335,216,776,1288,1084.21490166951,1622,992,0.315043156596794,0.388409371146732,0.245570587101654,0.358863269456411,0.888176430393316,0.825130345595444,0.519805446691392,0.565619150110359,0.633571448764503,0.622051258876215,0.469306930693069,0.463157894736842,0.633571448764503,0.622051258876215,0.935185185185185,0.569587628865979,Both,FALSE,FALSE
38,C,Carboniferous,Mississippian,Serpukhovian,Ser,330.34,326.87,323.4,6.94,#6eafb5,#769e83,#cdc888,461,270,238,106,15,119,156,75,131,980,735,836.307423620112,1342,1111,0.213859910581222,0.172131147540984,0.125463217975012,0.0737434742455492,0.661127369325174,0.1261512853269,0.266961816470943,0.0591405750439398,0.202632249641518,0.0462667549016156,0.18342151675485,0,0.202632249641518,0,0.691860465116279,0.380612244897959,Both,FALSE,FALSE
39,C,Carboniferous,Pennsylvanian,Bashkirian,Bas,323.4,319.275,315.15,8.25,#6eafb5,#a6c9cd,#a6c9cd,270,342,178,86,128,25,124,149,68,987,679,792.776606064553,1328,1055,0.144578313253012,0.205572289156627,0.0666260064766853,0.140598559847615,0.41663840870629,0.65302718677052,0.230052453125877,0.284656203068596,0.208504042739598,0.0878613557913343,0.115168539325843,0.0841121495327103,0.122358092026397,0.0878613557913343,0.674242424242424,0.342451874366768,Both,FALSE,FALSE
40,C,Carboniferous,Pennsylvanian,Moscovian,Mos,315.15,311.085,307.02,8.13,#6eafb5,#a6c9cd,#bed3ce,342,356,195,40,60,72,128,197,82,1054,867,822.525698507299,1461,1136,0.143737166324435,0.222450376454483,0.074920870179789,0.171350781365603,0.561811178498858,0.601931172288284,0.135068671943409,0.207765619434053,0.218572861019378,0.294438854914661,0.175392670157068,0.217171717171717,0.192847969780942,0.244841913775289,0.829787234042553,0.436432637571158,Both,FALSE,FALSE
41,C,Carboniferous,Pennsylvanian,Kasimovian,Kas,307.02,305.35,303.68,3.34,#6eafb5,#a6c9cd,#cad8d9,356,254,186,99,32,121,52,73,80,1171,562,677.899570339301,1376,1251,0.0959302325581395,0.0908430232558139,0.0660851468691938,0.0604739097014074,0.649184057138829,0.311587593305335,0.335737847750917,0.125001637724923,0.113944259349218,0.107566283056016,0.107692307692308,0.0254957507082153,0.113944259349218,0.0258263995598985,0.652631578947368,0.304867634500427,Both,FALSE,FALSE
42,C,Carboniferous,Pennsylvanian,Gzhelian,Gzh,303.68,301.285,298.89,4.79,#6eafb5,#a6c9cd,#d6dcda,254,352,182,67,123,39,34,129,49,1195,563,606.3641005913,1407,1244,0.0589907604832978,0.115849324804549,0.0401858089335137,0.102511272131342,0.333327579941741,0.659624488521302,0.171183252433737,0.232881981965853,0.10848064299407,0.118977065648991,0.0996884735202492,0.112171837708831,0.105014435017584,0.118977065648991,0.730923694779116,0.293723849372385,Both,FALSE,FALSE
43,P,Permian,Cisuralian,Asselian,Ass,298.89,296.205,293.52,5.37,#e35b41,#e5755f,#e07f6c,352,495,267,47,66,72,54,205,42,1282,828,766.559465657812,1583,1324,0.0606443461781428,0.163613392293114,0.0322360990163382,0.14833930897954,0.276382517197847,0.617309104168441,0.0288664864714012,0.303862894780529,0.0331240474250325,0.355094748719215,0.0325814536340852,0.284132841328413,0.0331240474250325,0.334260661816373,0.85031847133758,0.411076443057722,Both,FALSE,FALSE
44,P,Permian,Cisuralian,Sakmarian,Sak,293.52,292.015,290.51,3.01,#e35b41,#e5755f,#e18a76,495,606,381,107,65,107,65,208,76,1411,953,960.914781901374,1760,1487,0.0801136363636364,0.155113636363636,0.0524619946073411,0.137510001824821,0.261758387441989,0.464080610942614,0.0543987038290415,0.30193628343461,0.0116960397631912,0.254123418891961,0.0116279069767442,0.17531556802244,0.0116960397631912,0.192754472515669,0.780737704918033,0.428065201984408,Both,FALSE,FALSE
45,P,Permian,Cisuralian,Artinskian,Art,290.51,286.905,283.3,7.21,#e35b41,#e5755f,#e39684,606,705,447,103,135,72,140,211,150,1469,1192,1154.59201341426,1970,1619,0.147208121827411,0.178172588832487,0.0972267775037578,0.134211896223427,0.304321391455746,0.4556392081987,0.129404782668369,0.208123177472254,0.130915433792948,0.16514322025887,0.107193229901269,0.152227722772277,0.113385104387951,0.16514322025887,0.812727272727273,0.470388019060585,Both,FALSE,FALSE
46,P,Permian,Cisuralian,Kungurian,Kun,283.3,278.835,274.37,8.93,#e35b41,#e5755f,#e49f90,705,798,497,95,92,94,125,229,172,1508,1329,1246.19907976483,2034,1680,0.146017699115044,0.174041297935103,0.108009523829403,0.141375217673204,0.34960777671564,0.47351857135318,0.167573122807027,0.266158887740232,0.153734099942042,0.266628663253949,0.13625,0.208286674132139,0.146471903900257,0.233555914979926,0.839527027027027,0.532493368700265,Both,FALSE,FALSE
47,P,Permian,Guadalupian,Roadian,Roa,274.37,271.79,269.21,5.16,#e35b41,#f18f76,#f49984,798,775,581,116,90,82,93,146,176,1561,1233,1164.43928679419,1976,1737,0.136133603238866,0.120951417004049,0.106832845725673,0.0894108022790086,0.317357840597898,0.288112272501436,0.169437710521275,0.113195663714059,0.159819525583402,0.124116179053406,0.101750547045952,0.0920314253647587,0.107307462001722,0.0965455104123176,0.833572453371593,0.524023062139654,Both,FALSE,FALSE
48,P,Permian,Guadalupian,Wordian,Wor,269.21,266.775,264.34,4.87,#e35b41,#f18f76,#f4a692,775,724,552,88,74,166,142,161,205,1502,1330,1213.91887576361,2010,1707,0.172636815920398,0.150746268656716,0.127939890470361,0.101825646868848,0.339314983076252,0.271243346108621,0.0113173734460109,0.0892086922000085,0.0683309485767997,0.128617377822094,0.0660486674391657,0.113300492610837,0.0683309485767997,0.120249128151577,0.8625,0.547270306258322,Both,FALSE,FALSE
49,P,Permian,Guadalupian,Capitanian,Cap,264.34,261.945,259.55,4.79,#e35b41,#f18f76,#f6af9b,724,601,474,184,113,71,88,73,263,1400,1063,1161.65708019369,1824,1663,0.192434210526316,0.0882675438596491,0.172150963589578,0.0508289008592803,0.42358407069064,0.237387612840131,0.270392623550842,0.0894674827635089,0.219570646592635,0.0179953442190789,0.115638766519824,0,0.122889664654531,0,0.720364741641337,0.456428571428571,Both,FALSE,FALSE
50,P,Permian,Lopingian,Wuchiapingian,Wuc,259.55,256.895,254.24,5.31,#e35b41,#f8baab,#fac4b8,601,707,447,74,110,7,147,125,350,1123,1320,1211.15927313187,1745,1473,0.284813753581662,0.155873925501433,0.271297461724187,0.10553859419093,0.296036339921639,0.458472071283004,0.159325294379736,0.130474461652763,0.245616407166268,0.213269287298473,0.124444444444444,0.188220230473752,0.132896673466432,0.20852619540246,0.857965451055662,0.621549421193232,Both,FALSE,FALSE
51,P,Permian,Lopingian,Changhsingian,Chg,254.24,253.07,251.9,2.34,#e35b41,#f8baab,#facfc6,707,204,157,23,11,46,138,49,600,648,1082,976.556198027912,1435,1248,0.514285714285714,0.130313588850174,0.655406852577098,0.0728947144082492,1.50478486054826,0.261874188495908,1.22273660581474,0.10868274135611,1.17250953487015,0.172676589434773,0.69041095890411,0.0881057268722467,1.17250953487015,0.0922312242160336,0.872222222222222,0.455246913580247,Both,TRUE,FALSE
52,Tr,Triassic,Lower Triassic,Induan,Ind,251.9,250.89,249.88,2.02,#984b99,#a9599e,#b266a6,204,204,89,29,38,66,70,119,89,608,435,454.023555019564,886,697,0.179458239277652,0.213318284424379,0.136610528794357,0.178751595567352,0.829483624112076,0.829483624112076,0.518169947127018,0.692772578570174,0.236102695956715,0.401182446316164,0.210300429184549,0.330472103004292,0.236102695956715,0.401182446316164,0.754237288135593,0.258223684210526,Both,FALSE,FALSE
53,Tr,Triassic,Lower Triassic,Olenekian,Ole,249.88,248.29,246.7,3.18,#984b99,#a9599e,#bb71ac,204,280,115,42,60,14,265,145,97,630,692,743.712419201849,1137,727,0.318381706244503,0.360598065083553,0.143206658147941,0.207143209967769,0.573187865480966,0.889857474806,0.477396800839291,0.607809220072475,0.363667979429703,0.394654192003949,0.284552845528455,0.326086956521739,0.334847540894211,0.394654192003949,0.732484076433121,0.293650793650794,Both,FALSE,FALSE
54,Tr,Triassic,Middle Triassic,Anisian,Ani,246.7,244.08,241.46,5.24,#984b99,#bd86bd,#c793c3,280,516,189,19,37,42,308,384,83,692,1124,973.789235209761,1467,775,0.266530334014997,0.471710974778459,0.113277073735677,0.44141978510406,0.393042588109607,1.00435975042192,0.0646512035423328,0.693046073436862,0.17898265552844,0.78100853635128,0.163879598662207,0.532710280373832,0.17898265552844,0.76080582903376,0.908653846153846,0.504335260115607,Both,FALSE,FALSE
55,Tr,Triassic,Middle Triassic,Ladinian,Lad,241.46,239.23,237,4.46,#984b99,#bd86bd,#d0a0c8,516,550,355,138,25,56,146,208,132,944,938,1025.45954506634,1430,1076,0.194405594405594,0.247552447552448,0.130879574576229,0.199128675110336,0.373988976006147,0.437800488751101,0.218528538296825,0.342009424109425,0.175008909947668,0.283813595673861,0.102446483180428,0.107558139534884,0.108082531629102,0.113793909786201,0.720081135902637,0.478813559322034,Both,FALSE,FALSE
56,Tr,Triassic,Upper Triassic,Carnian,Car,237,232.15,227.3,9.7,#984b99,#c9a6d0,#d1b3d5,550,612,327,55,100,55,258,291,246,906,1332,1224.94605219661,1701,1152,0.296296296296296,0.322751322751323,0.240215535212857,0.278534399514994,0.519958107329263,0.626772111615073,0.306384007031204,0.298380727047798,0.325295262935251,0.324845931865023,0.249586776859504,0.27736131934033,0.287131259989494,0.324845931865023,0.856020942408377,0.592715231788079,Both,FALSE,FALSE
57,Tr,Triassic,Upper Triassic,Norian,Nor,227.3,218.405,209.51,17.79,#984b99,#c9a6d0,#dbc1de,612,497,336,80,38,35,306,167,296,901,1224,1192.97844918491,1670,1197,0.360479041916168,0.283233532934132,0.284068447949635,0.170037761911802,0.599621122549122,0.391478866133425,0.368062374309628,0.236018428424103,0.428118616114991,0.239745068466752,0.280346820809249,0.169844020797227,0.328985878593017,0.186141669097184,0.807692307692308,0.504994450610433,Both,FALSE,FALSE
58,Tr,Triassic,Upper Triassic,Rhaetian,Rha,209.51,205.435,201.36,8.15,#984b99,#c9a6d0,#e5cbe4,497,193,142,37,33,58,70,80,302,766,773,767.081144942816,1218,1068,0.305418719211823,0.123152709359606,0.332360849779549,0.099337189865632,1.25276296849537,0.306863131303625,0.949890730549612,0.0932890310055658,0.812335697825064,0.081493034251183,0.556179775280899,0.0695652173913043,0.812335697825064,0.0721032939013439,0.793296089385475,0.419060052219321,Both,TRUE,FALSE
59,J,Jurassic,Lower Jurassic,Hettangian,Het,201.36,200.41,199.46,1.9,#00b0e2,#02b1ea,#22b5e9,193,258,147,52,38,66,59,137,21,825,459,489.153938299033,1042,846,0.0767754318618042,0.18809980806142,0.0251359732715423,0.153631064331025,0.272257602126149,0.562526998142881,0.0296959649548378,0.330968249903387,-0.0784716154414952,0.268512156344061,0,0.235483870967742,0,0.268512156344061,0.738693467336683,0.293333333333333,Both,FALSE,FALSE
60,J,Jurassic,Lower Jurassic,Sinemurian,Sin,199.46,196.18,192.9,6.56,#00b0e2,#02b1ea,#5ebeee,258,388,204,56,79,28,93,155,47,915,611,613.029703378973,1210,962,0.115702479338843,0.20495867768595,0.0500903853901852,0.15648986218043,0.234839591077401,0.642885345779057,0.11085361129641,0.340013107833301,0.0864325057723073,0.269824455051775,0.0636942675159236,0.236486486486486,0.0658132185695718,0.269824455051775,0.784615384615385,0.345355191256831,Both,FALSE,FALSE
61,J,Jurassic,Lower Jurassic,Pliensbachian,Plb,192.9,188.55,184.2,8.7,#00b0e2,#02b1ea,#86c9f3,388,403,250,33,50,23,161,149,113,957,844,752.118031603696,1380,1070,0.198550724637681,0.22463768115942,0.111610536002998,0.144701790629326,0.439544421761027,0.477475644084437,0.238873726298876,0.234914006913125,0.319047731730001,0.269499753368591,0.239904988123515,0.224770642201835,0.274311837888609,0.254596347866015,0.88339222614841,0.439916405433647,Both,FALSE,FALSE
62,J,Jurassic,Lower Jurassic,Toarcian,Toa,184.2,179.45,174.7,9.5,#00b0e2,#02b1ea,#a3d1f3,403,278,189,42,19,101,102,124,125,981,716,688.90656800384,1332,1106,0.17042042042042,0.16966966966967,0.119932722516917,0.11902815438649,0.757189546887041,0.385874098630995,0.353489664303445,0.261888118850003,0.292939313249752,0.246860077931526,0.253932584269663,0.159375,0.292939313249752,0.173609616191933,0.818181818181818,0.372069317023445,Both,FALSE,FALSE
63,J,Jurassic,Middle Jurassic,Aalenian,Aal,174.7,172.8,170.9,3.8,#00b0e2,#84cfee,#a2d8f0,278,290,189,94,63,62,43,94,53,1052,488,575.230070059749,1242,1105,0.0772946859903382,0.110305958132045,0.0491522206541981,0.0855845039770297,0.385874098630995,0.428133907920877,0.199288143050583,0.227463212458726,0.0753494372417868,0.104203777530002,0.0725806451612903,0.0989583333333333,0.0753494372417868,0.104203777530003,0.667844522968198,0.283269961977186,Both,FALSE,FALSE
64,J,Jurassic,Middle Jurassic,Bajocian,Baj,170.9,169.535,168.17,2.73,#00b0e2,#84cfee,#b0dff1,290,424,195,40,99,31,156,210,91,1055,840,796.910711356553,1512,1146,0.163359788359788,0.242063492063492,0.082736851364518,0.181531355251454,0.396881364416773,0.776733896668211,0.208386948515737,0.373034014084616,0.215596345678827,0.328743559249555,0.193939393939394,0.280172413793103,0.215596345678827,0.328743559249555,0.829787234042553,0.36303317535545,Both,FALSE,FALSE
65,J,Jurassic,Middle Jurassic,Bathonian,Bat,168.17,166.73,165.29,2.88,#00b0e2,#84cfee,#bce3f2,424,520,323,67,42,72,110,188,69,1196,876,832.651594700633,1563,1265,0.114523352527191,0.19065898912348,0.0560894666510436,0.145995201667038,0.272081132009301,0.476176488352816,0.0673959791284882,0.289590532772404,0.0608792367127818,0.306599231583986,0.0590631364562118,0.202725724020443,0.0608792367127818,0.22655652391045,0.828205128205128,0.425585284280936,Both,FALSE,FALSE
66,J,Jurassic,Middle Jurassic,Callovian,Cal,165.29,163.41,161.53,3.76,#00b0e2,#84cfee,#cae6f2,520,530,339,77,78,62,164,175,148,1236,1018,983.418870830202,1723,1384,0.181079512478236,0.196749854904237,0.113097498159979,0.132418313835178,0.427828704195023,0.446876899165717,0.236396559330609,0.258382483264682,0.222306380901146,0.205993273871576,0.199329983249581,0.177924217462932,0.222306380901146,0.19592269530798,0.814903846153846,0.429611650485437,Both,FALSE,FALSE
67,J,Jurassic,Upper Jurassic,Oxfordian,Oxf,161.53,158.155,154.78,6.75,#00b0e2,#bbe4fa,#cce8fd,530,598,346,73,86,55,136,216,146,1265,1089,1038.15674801525,1763,1411,0.159954622802042,0.199659671015315,0.109226550691193,0.157645413106178,0.426438231488443,0.547151978892907,0.240287697457391,0.342466826012094,0.240709875032109,0.284210707696322,0.187396351575456,0.230998509687034,0.207511805622513,0.262662371490119,0.825775656324582,0.467193675889328,Both,FALSE,FALSE
68,J,Jurassic,Upper Jurassic,Kimmeridgian,Kim,154.78,152.01,149.24,5.54,#00b0e2,#bbe4fa,#d4eefd,598,570,391,80,57,32,144,161,144,1337,1078,1022.25686998418,1786,1481,0.161254199328108,0.170772676371781,0.102289237165856,0.113702586975222,0.424883193965266,0.37692880084323,0.240920947713851,0.185496655978817,0.298557117840656,0.207876079183421,0.182890855457227,0.149230769230769,0.201982601193112,0.161614361367348,0.830148619957537,0.470456245325355,Both,FALSE,FALSE
69,J,Jurassic,Upper Jurassic,Tithonian,Tit,149.24,146.17,143.1,6.14,#00b0e2,#bbe4fa,#e0f2fc,570,324,203,41,29,141,190,168,229,1269,1090,1031.37693200063,1856,1498,0.225754310344828,0.192887931034483,0.165901696362777,0.124328418364637,1.03243038178681,0.467537536750542,0.479045143602022,0.28138700271949,0.461853624883811,0.290425558397532,0.369885433715221,0.227397260273973,0.461853624883811,0.257990282644378,0.831967213114754,0.396375098502758,Both,FALSE,FALSE
70,K,Cretaceous,Lower Cretaceous,Berriasian,Ber,143.1,140.4,137.7,5.4,#95c562,#9fca70,#9ec979,324,281,184,136,69,51,58,83,92,1345,561,768.054687184266,1578,1437,0.0950570342205323,0.0893536121673004,0.0661635940430854,0.0598808508635902,0.565807758183344,0.42341891172476,0.36348553468272,0.239456665473346,0.215024426875706,0.0695068781803552,0.117391304347826,0.0671462829736211,0.124873329881408,0.0695068781803552,0.575,0.243866171003717,Both,FALSE,FALSE
71,K,Cretaceous,Lower Cretaceous,Valanginian,Val,137.7,135.15,132.6,5.1,#95c562,#9fca70,#a8d182,281,366,165,37,101,55,94,144,106,1322,773,744.979026969349,1666,1428,0.120048019207683,0.142857142857143,0.077129122487898,0.103391862034965,0.532409195433165,0.796687859500786,0.243439292796956,0.243302621315999,0.212975297884957,0.285203756437314,0.191823899371069,0.248138957816377,0.212975297884957,0.285203756437314,0.816831683168317,0.324508320726172,Both,FALSE,FALSE
72,K,Cretaceous,Lower Cretaceous,Hauterivian,Hau,132.6,129.55,126.5,6.1,#95c562,#9fca70,#b7d690,366,317,194,65,42,133,58,145,100,1366,696,731.48327567751,1669,1466,0.0946674655482325,0.121629718394248,0.0706508423158614,0.100884922142004,0.634775174338038,0.491043614813952,0.202354256241345,0.288721391313328,0.0948462503132853,0.2383103438577,0.0904872389791183,0.18586387434555,0.0948462503132853,0.205627696427341,0.749034749034749,0.287701317715959,Both,FALSE,FALSE
73,K,Cretaceous,Lower Cretaceous,Barremian,Bar,126.5,123.95,121.4,5.1,#95c562,#9fca70,#c2da9c,317,445,244,132,112,61,110,163,90,1421,781,947.427921827059,1784,1511,0.112107623318386,0.153026905829596,0.0614108341756389,0.108592444277271,0.261733548584079,0.600906056873038,0.0739623870225594,0.311936154236829,0.0270896926466641,0.167526860654952,0.0244988864142539,0.154246100519931,0.0248039773658082,0.167526860654952,0.648936170212766,0.294159042927516,Both,FALSE,FALSE
74,K,Cretaceous,Lower Cretaceous,Aptian,Apt,121.4,117.3,113.2,8.2,#95c562,#9fca70,#cfe1a7,445,722,305,63,131,42,195,331,170,1414,1337,1269.92044129366,2110,1584,0.172985781990521,0.249289099526066,0.113530725917853,0.21033198818001,0.377762505558829,0.861713362285415,0.178482216517914,0.429292444188722,0.214324287880128,0.45307762203089,0.15748031496063,0.361783439490446,0.171358251996685,0.449077616697544,0.828804347826087,0.453323903818953,Both,FALSE,FALSE
75,K,Cretaceous,Lower Cretaceous,Albian,Alb,113.2,106.85,100.5,12.7,#95c562,#9fca70,#d9e8b1,722,781,458,101,45,66,310,373,243,1502,1651,1586.31901623879,2428,1745,0.227759472817133,0.281301482701812,0.149957002312447,0.221811106080431,0.455155954778641,0.533705965725501,0.285802578050569,0.345934804163982,0.275204550940668,0.378617858071976,0.210206561360875,0.248299319727891,0.235983837787387,0.285417065820929,0.819320214669052,0.482689747003995,Both,FALSE,FALSE
76,K,Cretaceous,Upper Cretaceous,Cenomanian,Cen,100.5,97.2,93.9,6.6,#95c562,#b9d25d,#c6d86c,781,670,401,74,76,56,339,375,270,1605,1720,1603.89085517929,2589,1875,0.235225955967555,0.275782155272306,0.155484902840395,0.209973088124465,0.666613722533117,0.513316285078443,0.413043484588199,0.314035996037528,0.476339447694821,0.300306225680177,0.329824561403509,0.248655913978495,0.400215752222021,0.285891561677993,0.84421052631579,0.458566978193146,Both,FALSE,FALSE
77,K,Cretaceous,Upper Cretaceous,Turonian,Tur,93.9,91.645,89.39,4.51,#95c562,#b9d25d,#d2dd77,670,342,246,71,32,262,130,186,161,1819,1135,1151.37592424164,2296,1980,0.126742160278746,0.137630662020906,0.0848099451704587,0.0973571612225473,1.00194617645265,0.329479201130242,0.362420087331801,0.16012582440217,0.246698147723092,0.168375670758606,0.218623481781377,0.11864406779661,0.246698147723092,0.126293725324292,0.77602523659306,0.361737218251787,Both,FALSE,FALSE
78,K,Cretaceous,Upper Cretaceous,Coniacian,Con,89.39,87.545,85.7,3.69,#95c562,#b9d25d,#dce383,342,342,249,223,131,227,38,80,56,1949,562,838.641007246219,2123,2005,0.0442769665567593,0.0555817239755064,0.0283276402331088,0.0402266403182539,0.317357840597898,0.317357840597898,0.0112299223553651,0.0637876026529796,-0.212825011087369,-0.0650914655807446,-0.00884955752212389,0,-0.00881062968215492,0,0.527542372881356,0.199076449461262,Both,FALSE,FALSE
79,K,Cretaceous,Upper Cretaceous,Santonian,San,85.7,84.675,83.65,2.05,#95c562,#b9d25d,#e5e88f,342,688,282,101,352,25,87,191,111,1918,1052,1124.76691411223,2307,2029,0.0858257477243173,0.12050281751192,0.0562600843824313,0.094930925035391,0.192903666124492,0.89188176699523,0.021164218661074,0.252355677874382,0.0823025956409739,0.0708958216330376,0.0225733634311512,0.0684410646387833,0.0228320420426457,0.0708958216330376,0.736292428198433,0.345672575599583,Both,FALSE,FALSE
80,K,Cretaceous,Upper Cretaceous,Campanian,Cam,83.65,77.91,72.17,11.48,#95c562,#b9d25d,#efec9b,688,1070,475,89,76,56,218,353,314,1795,1821,1702.12937773928,2680,2109,0.198507462686567,0.213059701492537,0.161208879556395,0.179532154706376,0.370474033898703,0.812099123421311,0.225982046977797,0.505971205178778,0.22572087232851,0.593844666986034,0.172458172458172,0.392579810181191,0.189295626130028,0.498534487181709,0.842198581560284,0.521448467966574,Both,FALSE,FALSE
81,K,Cretaceous,Upper Cretaceous,Maastrichtian,Maa,72.17,69.105,66.04,6.13,#95c562,#b9d25d,#f5f1a7,1070,696,431,67,66,117,313,281,621,1527,2010,1828.29073020576,2742,2148,0.340627279358133,0.216630196936543,0.341232150410123,0.168916235733489,0.909305837352204,0.479241570230672,0.612054313884273,0.307502122767254,0.614526225944018,0.302203779786398,0.458223394898857,0.246395806028834,0.612901530217016,0.282887990487107,0.865461847389558,0.520628683693517,Both,TRUE,TRUE
82,Pg,Paleogene,Paleocene,Danian,Dan,66.04,63.85,61.66,4.38,#f8ac70,#f8b77d,#fbc27f,696,711,390,135,66,147,150,455,177,1631,1505,1594.88114440374,2413,1808,0.135515955242437,0.250725238292582,0.103027938331108,0.246055032939704,0.579202921210728,0.600525690679549,0.286566255634263,0.456033703758644,0.212371454332299,0.358703342200125,0.191335740072202,0.280141843971631,0.212371454332299,0.328701091896326,0.742857142857143,0.443286327406499,Both,FALSE,FALSE
83,Pg,Paleogene,Paleocene,Selandian-Thanetian,Se-Th,61.66,58.83,56,5.66,#f8ac70,#f8b77d,#fccb87,711,723,453,154,152,154,118,311,159,1927,1369,1444.079372491,2515,2086,0.11013916500994,0.170576540755467,0.0792839671463514,0.149618220457504,0.450780304320207,0.467517096675731,0.191156184663583,0.170265573207799,0.128096149070194,0.144505214976553,0.120231213872832,0.126567844925884,0.128096149070194,0.135324822631592,0.746293245469522,0.405293201868189,Both,FALSE,FALSE
84,Pg,Paleogene,Eocene,Ypresian,Ypr,56,52.035,48.07,7.93,#f8ac70,#fac18a,#f7ba8e,723,898,506,150,158,149,470,490,125,2113,2001,2042.19655132991,3198,2238,0.186053783614759,0.300187617260788,0.0574738712558138,0.208555887378509,0.356872552871299,0.573633399014734,0.0975493449795869,0.28099673343827,0.0810932784210387,0.252678498878447,0.0778923253150057,0.223282442748092,0.0810932784210387,0.252678498878447,0.771341463414634,0.433506862281117,Both,FALSE,FALSE
85,Pg,Paleogene,Eocene,Lutetian,Lut,48.07,44.55,41.03,7.04,#f8ac70,#fac18a,#f9c39f,898,950,608,180,156,289,219,390,174,2429,1853,1890.58054651056,3212,2603,0.122353673723537,0.189601494396015,0.0691849759923929,0.14890256211194,0.389995186336033,0.44628710262842,0.0524730808519829,0.186662982971796,0.000928074312553811,0.179846745560886,0.000927643784786642,0.13716814159292,0.000928074312553811,0.147535440708539,0.771573604060914,0.440510498147386,Both,FALSE,FALSE
86,Pg,Paleogene,Eocene,Bartonian,Brt,41.03,39.37,37.71,3.32,#f8ac70,#fac18a,#fcceac,950,1045,680,273,265,125,147,279,206,2613,1753,1934.02922019182,3245,2819,0.108782742681048,0.131278890600924,0.0758832255935,0.101449317758043,0.334369186424434,0.429679366228759,0.14626726671498,0.170356158337047,0.12619938421823,0.0789052667926101,0.026982829108749,0.0758725341426404,0.0273535495815972,0.0789052667926103,0.713536201469045,0.42900880214313,Both,FALSE,FALSE
87,Pg,Paleogene,Eocene,Priabonian,Prb,37.71,35.805,33.9,3.81,#f8ac70,#fac18a,#fcd7ba,1045,918,575,119,161,180,244,356,399,2493,2292,2177.72665251387,3492,2892,0.184135166093929,0.171821305841924,0.148461499755097,0.13348125097435,0.597402123601561,0.46782734982314,0.236803264366211,0.13030524433909,0.286537252635848,0.192985739292767,0.24914089347079,0.175506268081003,0.286537252635848,0.192985739292767,0.828530259365994,0.518652226233454,Both,FALSE,FALSE
88,Pg,Paleogene,Oligocene,Rupelian,Rup,33.9,30.595,27.29,6.61,#f8ac70,#fdcb98,#fedfb3,918,838,585,254,120,388,150,285,184,2665,1679,1895.63150588393,3284,2849,0.101705237515225,0.132460414129111,0.0667639978979634,0.101601112733921,0.450585543388634,0.359406253250227,0.0662715977816267,0.171304333540772,-0.0458604745739536,0.129875081421412,0,0.054029304029304,0,0.0555436871852119,0.697258641239571,0.397748592870544,Both,FALSE,FALSE
89,Pg,Paleogene,Oligocene,Chattian,Cht,27.29,25.165,23.04,4.25,#f8ac70,#fdcb98,#ffeac3,838,1080,653,306,393,172,151,251,148,2802,1689,1952.68505671699,3352,2950,0.089200477326969,0.119928400954654,0.0514717224369132,0.0857912658379255,0.249440971205652,0.503139190841834,0.0669242734217132,0.142540331606485,0.0114286958236228,0.0248369231469391,0.0113636363636364,0.0245310245310245,0.0114286958236228,0.0248369231469391,0.680917622523462,0.406495360456817,Both,FALSE,FALSE
90,Ng,Neogene,Miocene,Lower Miocene,Lmi,23.04,19.515,15.99,7.05,#fede1a,#ffed02,#fff14a,1080,1646,854,171,314,146,296,518,265,2788,2680,2532.1994843908,3867,3053,0.145073700543057,0.210499094905612,0.0908002208544634,0.170414506500555,0.234785126329696,0.656172187448445,0.0230145651877558,0.271858241841438,0.0660851468691939,0.305263722704999,0.0431654676258993,0.263070996147496,0.0441248049089379,0.305263722704999,0.833170731707317,0.574246771879483,Both,FALSE,FALSE
91,Ng,Neogene,Miocene,Middle Miocene,Mmi,15.99,13.81,11.63,4.36,#fede1a,#ffed02,#fef26b,1646,1687,1238,292,145,289,328,341,390,2916,2858,2780.54634348127,3975,3306,0.18062893081761,0.168301886792453,0.125526185252421,0.110593712147685,0.284850927992474,0.309454629301427,0.043241493917257,0.126937931517488,0.0633696139325892,0.166778501343399,0.0614035087719298,0.0798383021728146,0.0633696139325892,0.0832058658749578,0.809150326797386,0.616941015089163,Both,FALSE,FALSE
